incident_date,incident_time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
02/08/21,105,DAL734,B739,25000,ZTL,Green,No,Hampton,Georgia
02/08/21,148,N71409,C172,5500,ZTL,Green,No,Hampton,Georgia
02/08/21,206,N5205R,C172,1000,CCR,Green,No,Concord,California
02/08/21,225,SKW3787,E75L,7000,SLC,Green,No,Salt Lake City,Utah
02/08/21,232,FFT575,A320,6000,SLC,Green,No,Salt Lake City,Utah
02/08/21,236,DAL2254,A321,6000,SLC,Green,No,Salt Lake City,Utah
02/08/21,255,LXJ458,GLF4,2500,VNY,Green,No,Van Nuys,California
02/08/21,300,N7742,D9,2500,VNY,Green,No,Van Nuys,California
02/08/21,307,SKW3375,E75L,1000,NCT,Blue,No,Mather,California
02/08/21,401,QXE2185,DH8D,6000,P80,Green,No,Portland,Oregon
02/08/21,412,AAL508,B738,10000,SCT,Blue,No,San Diego,California
02/08/21,433,SKW2676,CRJ2,14000,ZLA,Green,No,Palmsdale,California
02/08/21,446,AAY548,A320,9500,P50,Green,No,Phoenix,Arizona
02/08/21,452,FFT265,A320,6000,D10,Green,No,Dallas-Fort Worth,Texas
02/08/21,538,UPS9703,B752,9000,NCT,Green,No,Mather,California
02/08/21,540,AL2888,B738,15000,SCT,Green,No,San Diego,California
02/08/21,735,LAN9584,B789,500,MIA,Green,No,Miami,Florida
02/08/21,830,N212JE,GLF5,18000,SCT,Green,No,San Diego,California
02/08/21,915,GTI3719,B763,13000,SCT,Red,No,San Diego,California
02/08/21,1005,AMF1326,B190,14000,ZBW,Green,No,Nashua,New Hampshire
02/08/21,1011,ATN3464,B767,28000,ZSE,Blue,No,Auburn,Washington
02/08/21,2353,SWA1438,B737,3600,PCT,Green,No,Warrenton,Virginia
02/09/21,20,UAL432,B737,17000,ZSU,Green,No,San Juan,Puerto Rico
02/09/21,30,SPPOKY4,C130,11000,ZTL,Green,No,Hampton,Georgia
02/09/21,31,SWA438,B737,3600,PCT,Green,No,Warrenton,Virginia
02/09/21,45,N5268H,C172,3500,DHN,Green,No,Dothan ,Alabama
02/09/21,53,ASH6248,E75L,1000,CLE,Green,No,Cleveland,Ohio
02/09/21,100,UAL272,B737,22000,ZTL,Green,No,Hampton,Georgia
02/09/21,109,KONA250,C182,5500,AUS,Green,No,Austin,Texas
02/09/21,118,N199RM,PRM1,6000,SLC,Green,No,Salt Lake City,Utah
02/09/21,125,WIG564,C208,7000,ZBW,Green,No,Nashua,New Hampshire
02/09/21,130,N9554V,C172,6500,D01,Green,No,Denver,Colorado
02/09/21,210,AMF2849,BE99,4000,P50,Green,No,Phoenix,Arizona
02/09/21,243,N448AF,C172,1500,NCT,Green,No,Mather,California
02/09/21,255,SKW3008,CRJ7,8000,SCT,Green,No,San Diego,California
02/09/21,258,STALK66,C30J,7500,ABQ,Green,No,Albuquerque,New Mexico
02/09/21,316,WHSKY31,H60,1500,ZJX,Green,No,Hillard,Florida
02/09/21,325,N990B,C172,1800,VNY,Green,No,Van Nuys,California
02/09/21,345,G72317,HELO,3500,ZHU,Green,No,Houston,Texas
02/09/21,347,DAL1144,B739,16000,SLC,Green,No,Salt Lake City,Utah
02/09/21,349,N9520D,C172,1400,CCR,Green,No,Concord,California
02/09/21,354,SKW4041,E75L,6500,SLC,Green,No,Salt Lake City,Utah
02/09/21,402,N905SH,BE20,2800,ZMP,Green,No,Dodge Center,Minnesota
02/09/21,416,METRO5,HELO,2800,LAS,Green,No,Las Vegas,Nevada
02/09/21,425,N488AF,C172,5500,NCT,Green,No,Mather,California
02/09/21,425,SKW5217,CRJ2,3500,TUS,White,No,Tucson,Arizona
02/09/21,501,SWA3639,B738,4500,SCT,Green,No,San Diego,California
02/09/21,600,N2635K,C180,1000,NUW,Green,No,Oak Harbor,Washington
02/10/21,40,N5004Y,C172,9000,ZTL,Blue,No,Hampton,Georgia
02/10/21,45,SKW377L,E75L,12000,D21,Green,No,Detroit,Michigan
02/10/21,106,N180KS,C172,1300,LAL,Green,No,Lakeland,Florida
02/10/21,110,N659SP,C172,2500,MLI,Green,No,Moline,Illinois
02/10/21,114,N708LU,C172,4000,ROA,Green,No,Roanoke,Virginia
02/10/21,126,UAL272,B737,14500,CLT,Green,No,Charlotte,North Carolina
02/10/21,130,N347NA,G280,5000,PCT,Blue,No,Warrenton,Virginia
02/10/21,139,N707CX,FA10,5000,PCT,Green,No,Warrenton,Virginia
02/10/21,155,UPS837,B752,7000,BOI,Green,No,Boise,Idaho
02/10/21,200,AMF1051,BE99,5000,P50,Green,No,Phoenix,Arizona
02/10/21,218,OXF8231,DA40,25000,CHD,Blue,No,Chandler,Arizona
02/10/21,230,N738QA,C172,8000,ZLA,Green,No,Palmsdale,California
02/10/21,248,SKW3592,E75L,16000,ZSE,Green,No,Auburn,Washington
02/10/21,318,ASI524,P28A,4500,ZAB,Green,No,Albuquerque,New Mexico
02/10/21,329,SOO3643,B738,12000,ZAB,Green,No,Albuquerque,New Mexico
02/10/21,329,SWA2420,B737,12000,PHX,Green,No,Phoenix,Arizona
02/10/21,348,ASA619,B739,12500,ZSE,Green,No,Auburn,Washington
02/10/21,520,SKW3409,E75L,2000,PDX,Green,No,Portland,Oregon
02/10/21,919,UPS892,B767,4500,SDF,Green,No,Louisville,Kentucky
02/10/21,1317,UPS904,B763,1000,LAX,Green,No,Los Angeles,California
02/10/21,2254,CG6508,AS65,1500,SJU,Green,No,San Juan,Puerto Rico
02/10/21,2328,AAY2102,A319,3300,ELM,Green,No,Elmira/Corning,New York
02/11/21,10,JIA5156,CRJ7,3000,GSP,Green,No,Greer,South Carolina
02/11/21,230,N525CP,C525,3000,BFL,Green,No,Bakersfield,California
02/11/21,344,N525CP,C525,3000,BFL,Green,No,Bakersfield,California
02/11/21,347,N328TA,C172,2000,NCT,Green,No,Mather,California
02/11/21,350,N43434,P28A,1900,OAK,Green,No,Oakland,California
02/11/21,352,N452SM,C172,3000,BFI,Green,No,Seattle,Washington
02/11/21,355,N561SR,C650,1700,SCT,Green,No,San Diego,California
02/11/21,401,N303EF,P28A,6000,SCT,Green,No,San Diego,California
02/11/21,429,CMD4,EC45,5500,ZOA,Green,No,Fremont,California
02/11/21,434,CTF783,PC12,4000,P50,Green,No,Phoenix,Arizona
02/11/21,543,JBU976,A320,2000,PHL,Green,No,Philadelphia,Pennsylvania
02/11/21,545,SWA2642,B738,3000,OAK,Green,No,Oakland,California
02/11/21,1007,UAL1947,B739,37000,ZAB,Green,No,Albuquerque,New Mexico
02/11/21,1400,FDX1521,A306,10000,SCT,Green,No,San Diego,California
02/12/21,20,PRD750,C750,1500,PBI,Green,No,West Palm Beach,Florida
02/12/21,21,DAL1641,B712,4000,ATL,Green,No,Atlanta,Georgia
02/12/21,22,LXJ553,CL30,1500,PBI,Green,No,West Palm Beach,Florida
02/12/21,28,KLM48,B772,35000,ZBW,Green,No,Nashua,New Hampshire
02/12/21,28,JCM615,H25B,1500,PBI,Green,No,West Palm Beach,Florida
02/12/21,29,SWA540,B738,1500,PBI,Green,No,West Palm Beach,Florida
02/12/21,50,LF3,BK12,2500,ABE,Green,No,Allentown,Pennsylvania
02/12/21,150,RPA4902,E75S,1500,PHL,Green,No,Philadelphia,Pennsylvania
02/12/21,206,DCM4133,C550,15000,ZBW,Green,No,Nashua,New Hampshire
02/12/21,215,AMF1901,BE99,10000,SCT,Red,No,San Diego,California
02/12/21,238,N113BA,C172,6200,ABQ,Unk,No,Albuquerque,New Mexico
02/12/21,454,N113BA,C172,6200,ABQ,Red,No,Albuquerque,New Mexico
02/12/21,456,N738CY,C172,2500,LAS,Green,No,Las Vegas,Nevada
02/12/21,458,AJI9472,DC91,7500,ELP,Green,No,El Paso,Texas
02/12/21,500,SKW3214,CRJ7,5000,SBA,Green,No,Santa Barbara,California
02/12/21,530,SWA4166,B738,2100,LGB,Green,No,Long Beach,California
02/12/21,532,N89594,C172,3200,TUS,Blue,No,Tucson,Arizona
02/12/21,535,SWA4166,B738,2100,LGB,Green,No,Long Beach,California
02/12/21,540,SWA2792,B737,5000,SCT,Green,No,San Diego,California
02/12/21,542,N26914,J4,5000,SCT,Green,No,San Diego,California
02/12/21,545,UAL778,B739,8000,BOI,Green,No,Boise,Idaho
02/12/21,606,TV4,AS350,2200,BUR,Green,No,Burbank,California
02/12/21,703,GTI563,B744,1000,MIA,Green,No,Miami,Florida
02/13/21,150,,,Unk,PHX,Unk,No,Phoenix,Arizona
02/13/21,200,SWA1925,B737,6000,P50,Green,No,Phoenix,Arizona
02/13/21,202,SKW3265,CRJ7,8000,P50,Green,No,Phoenix,Arizona
02/13/21,223,FDX945,DC10,6700,SLC,White,No,Salt Lake City,Utah
02/13/21,308,BA1,H500,Unk,BUR,Green,No,Burbank,California
02/13/21,317,ASH6314,E75L,7500,ELP,Green,No,El Paso,Texas
02/13/21,343,SKW3011,CRJ7,3500,SCT,Green,No,San Diego,California
02/13/21,356,N63177,C172,1500,BFL,Green,No,Bakersfield,California
02/13/21,400,SWA3631,B738,7000,SCT,Green,No,San Diego,California
02/13/21,401,AAL9736,B789,12500,SCT,Green,No,San Diego,California
02/13/21,452,N73103,C172,1200,BFL,Green,No,Bakersfield,California
02/13/21,544,JBU1407,A321,6000,L30,Green,No,Las Vegas,Nevada
02/13/21,820,HAL18,A332,4500,L30,Green,No,Las Vegas,Nevada
02/13/21,927,ATN307,B763,8000,SUU,Blue,No,Fairfield,California
02/14/21,100,UAL1880,B738,3000,N90,Green,No,Westbury,New York
02/14/21,145,SKW2969,CRJ7,4000,P50,Green,No,Phoenix,Arizona
02/14/21,220,N9811T,PA38,3500,FAT,Green,No,Fresno,California
02/14/21,438,ACA793,B789,5000,SCT,Green,No,San Diego,California
02/14/21,520,FDX3013,MD11,11000,SCT,Green,No,San Diego,California
02/14/21,805,ASA989,B738,15000,NCT,Blue,No,Mather,California
02/14/21,2343,NYON52,HELO,2000,EWR,Green,No,Newark,New Jersey
02/15/21,35,RCH555,C17,3000,BGR,Green,No,Bangor,Maine
02/15/21,145,VTE154,CRJ2,2000,PBI,Green,No,West Palm Beach,Florida
02/15/21,227,WGN3303,MD11,12000,BGR,Green,No,Bangor,Maine
02/15/21,239,SWA9011,B737,1000,SJC,Green,No,San Jose,California
02/15/21,320,SWA4435,B737,12000,F11,Green,No,Orlando,Florida
02/15/21,402,SWA397,B737,9000,L30,Green,No,Las Vegas,Nevada
02/15/21,636,LXJ593,CL35,5500,SCT,Green,No,San Diego,California
02/15/21,704,FDX978,DC10,9500,SCT,Green,No,San Diego,California
02/15/21,710,SKW5840,E75L,5000,SCT,Green,No,San Diego,California
02/16/21,242,CMD13,EC35,1500,MOD,Blue,No,Modesto,California
02/16/21,335,ASA398,B739,6000,SCT,Blue,No,San Diego,California
02/16/21,657,SKW3884,E75L,1200,PDX,Green,No,Portland,Oregon
02/16/21,2340,C2318,CN35,6500,MIA,Red And Green,Yes,Miami,Florida
02/17/21,200,SKW3930,E75L,11000,ZTL,Blue,No,Hampton,Georgia
02/17/21,255,KONO201,C206,9500,U90,Green,No,Tucson,Arizona
02/17/21,329,SWA2604,B737,5000,NCT,Green,No,Mather,California
02/17/21,550,N9488G,C172,9000,SCT,Green,No,San Diego,California
02/17/21,620,N564AT,C172,1500,BFL,Blue,No,Bakersfield,California
02/17/21,620,N194TH,C172,Unk,BFL,Blue,No,Bakersfield,California
02/17/21,901,FDX311,MD11,3000,OAK,Green,No,Oakland,California
02/17/21,1150,AAH56,B732,25000,HCF,Green,No,Honolulu,Hawaii
02/17/21,2347,SWA2675,B737,12000,CLT,Blue,No,Charlotte,North Carolina
02/18/21,5,SWA3299,B737,2000,MDW,Green,No,Chicago,Illinois
02/18/21,121,N400LZ,BE40,3000,MIA,Green,No,Miami,Florida
02/18/21,227,SKW3365,E75L,5500,SCT,Green,No,San Diego,California
02/18/21,232,N99UH,R66,2500,P50,Green,No,Phoenix,Arizona
02/18/21,235,N431JP,DA40,4500,SCT,Green,No,San Diego,California
02/18/21,255,SCA75,C172,3300,TUS,Green,No,Tucson,Arizona
02/18/21,256,PKW662,SW4,9000,ELP,Green,No,El Paso,Texas
02/18/21,305,GRZLY50,C560,33000,ZLA,Green,No,Palmsdale,California
02/18/21,345,BAW71F,B789,3000,NCT,Green,No,Mather,California
02/18/21,348,N75600,C172,8000,SCT,Green,No,San Diego,California
02/18/21,408,UAL1231,B753,7000,SCT,Green,No,San Diego,California
02/18/21,411,FDY807,C208,5500,SCT,Green,No,San Diego,California
02/18/21,610,REH6,AS350,4500,ZOA,Green,No,Fremont,California
02/18/21,1400,RDS306,B732,14000,HCF,Green,No,Honolulu,Hawaii
02/19/21,13,SWA185,B737,2000,MDW,Green,No,Chicago,Illinois
02/19/21,123,N681P,LJ46,1500,SUA,Green,No,Stuart,Florida
02/19/21,147,G24405,H60,Unk,STC,Green,No,St. Cloud,Minnesota
02/19/21,222,JBU721,A320,2000,PBI,Green,No,West Palm Beach,Florida
02/19/21,310,SKW202W,CRJ7,5500,SCT,Green,No,San Diego,California
02/19/21,310,UAL317,A320,6500,NCT,Green,No,Mather,California
02/19/21,329,CTL3,AC50,3000,PBI,Green,No,West Palm Beach,Florida
02/19/21,349,SKW3472,E75L,11000,FAT,Green,No,Fresno,California
02/19/21,351,JANET14,B736,11000,L30,Green,No,Las Vegas,Nevada
02/19/21,453,FRG583,E120,27000,ZID,Blue,No,Indianapolis,Indiana
02/19/21,456,N8531S,R44,1400,BUR,Blue,No,Burbank,California
02/19/21,532,UAL1706,B753,3800,SCT,Green,No,San Diego,California
02/19/21,618,ASA744,B739,3000,SAN,Green,No,San Diego,California
02/19/21,908,AAH218,B733,8000,HCF,Green,No,Honolulu,Hawaii
02/20/21,53,N19KE,S22T,9000,ZTL,Green,No,Hampton,Georgia
02/20/21,105,EDV5218,CRJ9,10000,ZTL,Blue,No,Hampton,Georgia
02/20/21,311,LN1,HELO,5000,ELP,Green,No,El Paso,Texas
02/20/21,320,N861SL,SLG2,4500,SCT,Green,No,San Diego,California
02/20/21,340,SKW3324,E75L,5000,SCT,Green,No,San Diego,California
02/20/21,345,ASA1007,A320,8000,SCT,Green,No,San Diego,California
02/20/21,412,SWA1077,B737,11000,SCT,Green,No,San Diego,California
02/20/21,501,N92266,C172,9000,ZAB,Green,No,Albuquerque,New Mexico
02/20/21,516,FDX1263,B767,17000,ZTL,Green,No,Hampton,Georgia
02/20/21,1320,ASA172,B738,8000,PHX,Green,No,Phoenix,Arizona
02/21/21,15,AWI3915,CRJ2,12000,ZBW,Green,No,Nashua,New Hampshire
02/21/21,26,N633AB,CL60,18000,ZID,Green,No,Indianapolis,Indiana
02/21/21,57,N578SC,P28A,3000,ZFW,Green,No,Fort Worth,Texas
02/21/21,235,N856LF,PC12,6000,ZSE,Green,No,Auburn,Washington
02/21/21,301,N448CA,P28A,1200,MYF,Green,No,San Diego,California
02/21/21,311,SKW3137,CRJ7,1700,BFL,Green,No,Bakersfield,California
02/21/21,326,SKW5195,CRJ2,10000,ZME,Green,No,Memphis,Tennessee
02/21/21,334,FDX2249,B763,36000,ZME,Green,No,Memphis,Tennessee
02/21/21,415,N552LE,R22,4500,RDM,Green,No,Redmond,Oregon
02/21/21,429,N240TU,P06T,3500,RDD,Green,No,Redding,California
02/21/21,430,SKW5510,E75L,13000,EUG,Blue,No,Eugene,Oregon
02/21/21,511,DPS102,AS50,1600,I90,Green,No,Houston,Texas
02/21/21,519,METRO3,C172,2500,PCT,Green,No,Warrenton,Virginia
02/21/21,522,DAL2255,A321,17000,ZTL,Green,No,Hampton,Georgia
02/21/21,530,N2863M,P28A,1500,NCT,Green,No,Mather,California
02/21/21,549,N9512F,C172,1400,HCF,Blue,No,Honolulu,Hawaii
02/21/21,554,FDX9045,MD11,3000,M03,Green,No,Memphis,Tennessee
02/21/21,605,HIVE63,C130,5000,LIT,Green,No,Little Rock,Arkansas
02/21/21,926,GTI1315,B763,3000,CVG,Green,No,Covington,Kentucky
02/22/21,15,ENY4118,E145,13000,ZTL,Green,No,Hampton,Georgia
02/22/21,23,SWA2522,B737,32000,ZTL,Green,No,Hampton,Georgia
02/22/21,38,NKS124,A320,15000,ZMA,Green,No,Melbourne,Florida
02/22/21,47,AIRLIFE,HELO,1000,RYY,Green,No,Atlanta,Georgia
02/22/21,120,AAL2787,B738,3200,DFW,Green,No,Dallas-Fort Worth,Texas
02/22/21,218,SWA436,B737,8000,L30,Green,No,Las Vegas,Nevada
02/22/21,323,ASA874,B739,3800,PSP,Green,No,Palm Springs,California
02/22/21,405,N19806,C172,1500,DAL,Green,No,Dallas ,Texas
02/22/21,437,ASH5821,CRJ9,35000,ZAB,Green,No,Albuquerque,New Mexico
02/22/21,643,GTI9533,B744,1500,MIA,Green,No,Miami,Florida
02/23/21,5,FFT107,A20N,2500,F11,Green,No,Orlando,Florida
02/23/21,117,FFT107,A320,Unk,MCO,Green,No,Orlando,Florida
02/23/21,215,COLLEGE5,R44,2000,LFT,Blue,No,Lafayette,Louisiana
02/23/21,300,LTA79,DA40,1900,IND,Blue,No,Indianapolis,Indiana
02/23/21,316,ASH6103,E75L,7000,TUL,Green,No,Tulsa,Oklahoma
02/23/21,317,N90PH,BE9L,3500,TUL,Green,No,Tulsa,Oklahoma
02/23/21,318,ENY3357,E170,4000,M98,Green,No,Minneapolis,Minnesota
02/23/21,323,N52TJ,DA40,4000,NCT,Green,No,Mather,California
02/23/21,344,BVN782,C208,5000,WOC,Green,No,Washington,District of Columbia
02/23/21,349,ENY4219,E170,20000,ZJX,Green,No,Hillard,Florida
02/23/21,355,SCX8634,B737,12000,ZME,Blue,No,Memphis,Tennessee
02/23/21,400,AL2291,B738,2500,MSP,Blue,No,Minneapolis,Minnesota
02/23/21,400,UAL2435,B788,9000,NCT,Green,No,Mather,California
02/23/21,400,SKW3923,E75L,8000,CLT,Green,No,Charlotte,North Carolina
02/23/21,403,DAL908,B752,11000,A80,White,No,Peachtree City,Georgia
02/23/21,405,DAL1517,B739,2500,PCT,Green,No,Warrenton,Virginia
02/23/21,448,SUMO30,C130,8500,NYL,Green,No,Yuma,Arizona
02/23/21,520,DAL396,B739,3000,SCT,Green,No,San Diego,California
02/23/21,521,FDX1386,B762,34000,ZME,Green,No,Memphis,Tennessee
02/23/21,655,DAL8922,B752,7000,C90,Blue,No,Elgin,Illinois
02/23/21,2338,FDX3740,B763,7000,CLT,Green,No,Charlotte,North Carolina
02/24/21,26,AAL235,A321,38000,ZJX,Green,No,Hillard,Florida
02/24/21,50,STAR01,AS360,2000,BHM,Green,No,Birmingham,Alabama
02/24/21,100,STEEL73,K35R,20000,ZOB,Green,No,Oberlin,Ohio
02/24/21,102,SMOKEY5,H60,5000,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
02/24/21,107,N941Q,C172,6500,WOC,Green,No,Washington,District of Columbia
02/24/21,138,ATN3211,B762,5000,D10,Green,No,Dallas-Fort Worth,Texas
02/24/21,139,LN90FC,C310,11000,ZID,Green,No,Indianapolis,Indiana
02/24/21,144,AAL235,A321,38000,SGJ,Green,No,St. Augustine,Florida
02/24/21,147,MTU83,DA40,4000,WOC,Blue,No,Washington,District of Columbia
02/24/21,150,UAL2258,B737,13000,D01,Green,No,Denver,Colorado
02/24/21,201,N8110B,PA28,2500,WOC,Green,No,Washington,District of Columbia
02/24/21,227,QXE2466,E75L,2600,LAX,Green,Yes,Los Angeles,California
02/24/21,235,FLINT34,HELO,7500,SCT,Green,No,San Diego,California
02/24/21,242,STAR1,HELO,2000,BHM,Green,No,Birmingham,Alabama
02/24/21,247,SKW3769,E75L,3000,SCT,Green,No,San Diego,California
02/24/21,315,QXE2397,DH8D,7000,S46,Green,No,Burien,Washington
02/24/21,320,LANCR22,P8,2000,GPT,Green,No,Gulfport,Mississippi
02/24/21,328,ASH6054,E75L,11000,MCI,White,No,Kansas City,Missouri
02/24/21,329,FDX1203,B763,32000,ZID,Green,No,Indianapolis,Indiana
02/24/21,330,SKW5051,CRJ2,8000,PUB,Green,No,Pueblo,Colorado
02/24/21,332,RAX317,FA20,11000,ELP,Blue,No,El Paso,Texas
02/24/21,335,SCX3044,B738,19000,ZID,Green,No,Indianapolis,Indiana
02/24/21,340,SKW5314,E75L,12000,D01,Blue,No,Denver,Colorado
02/24/21,342,FDX1315,B763,7500,ELP,Green,No,El Paso,Texas
02/24/21,344,FDX1315,B763,10000,ELP,Blue,No,El Paso,Texas
02/24/21,345,STAT2,EC35,2400,AGC,Green,No,Pittsburgh,Pennsylvania
02/24/21,354,UPS1327,B752,4000,PHL,Green,No,Philadelphia,Pennsylvania
02/24/21,406,IJW383,B733,7500,ELP,Green,No,El Paso,Texas
02/24/21,423,N51N,P28A,2500,SCT,Green,No,San Diego,California
02/24/21,430,FDX1217,B763,36000,ZDC,Green,No,Leesburg,Virginia
02/24/21,450,UAL1139,B738,10000,SCT,Green,No,San Diego,California
02/24/21,456,KING86,C130,21000,NYL,Green,No,Yuma,Arizona
02/24/21,546,SKW3440,E75L,5000,SCT,Green,No,San Diego,California
02/24/21,648,LAE1819,B767,1500,MIA,Green,No,Miami,Florida
02/24/21,805,IJW209,B722,6500,TOL,Green,No,Toledo,Ohio
02/24/21,825,LN671PC,PC12,5000,ZAB,Green,No,Albuquerque,New Mexico
02/24/21,955,FDX1076,B752,10000,ZOB,Green,No,Oberlin,Ohio
02/25/21,129,IRO7335,C208,11000,GRB,Green,No,Green Bay,Wisconsin
02/25/21,142,N988WU,C172,6500,ZID,Green,No,Indianapolis,Indiana
02/25/21,144,AAL687,A319,2000,PBI,Green,No,West Palm Beach,Florida
02/25/21,146,N732G,BE35,4500,ZJX,Green,No,Hillard,Florida
02/25/21,149,N965JS,C56X,35000,ZTL,Green,No,Hampton,Georgia
02/25/21,150,PDT6182,CRJ7,16000,ZTL,Green,No,Hampton,Georgia
02/25/21,154,N988WU,C172,6500,ZID,Green,No,Indianapolis,Indiana
02/25/21,231,LTA77,DA40,3400,IND,Green,No,Indianapolis,Indiana
02/25/21,246,SKW5282,CRJ7,15000,FSM,Green,No,Fort Smith,Arkansas
02/25/21,255,AAL161,A319,2600,GRR,Green,No,Grand Rapids,Michigan
02/25/21,258,NKS208,A320,4000,D10,Green,No,Dallas-Fort Worth,Texas
02/25/21,300,SKW3695,E75R,11000,SLC,White,No,Salt Lake City,Utah
02/25/21,308,N4988V,BE40,2300,SGF,Green,No,Springfield,Missouri
02/25/21,413,SKW5485,E75L,20000,ZTL,Green,No,Hampton,Georgia
02/25/21,500,OXF6154,P28A,6500,ZAB,Blue,No,Albuquerque,New Mexico
02/25/21,534,QXE2383,E75L,1800,PDX,Blue,No,Portland,Oregon
02/25/21,535,LAN9587,B788,1500,MIA,Green,No,Miami,Florida
02/25/21,726,AAL2341,A321,4500,P50,Green,No,Phoenix,Arizona
02/26/21,17,EDV5283,CRJ9,9000,D21,Green,No,Detroit,Michigan
02/26/21,45,SKW5948,E75L,11000,BNA,Green,No,Nashville,Tennessee
02/26/21,58,SKW3745,CRJ9,8000,M98,Green,No,Minneapolis,Minnesota
02/26/21,58,N1905V,C172,2500,SBN,Green,No,South Bend,Indiana
02/26/21,104,SKW5648,CRJ2,8500,FWA,Green,No,Fort Wayne,Indiana
02/26/21,112,SKQ22,PC12,4000,C90,Green,No,Elgin,Illinois
02/26/21,125,RPA4830,E75S,8000,ZAU,Green,No,Aurora,Illinois
02/26/21,130,KONA218,C182,7500,AGC,Green,No,Pittsburgh,Pennsylvania
02/26/21,137,RPA4830,E75L,8000,ZAU,Green,No,Aurora,Illinois
02/26/21,150,N5653V,PA32,3800,HSV,Green,No,Huntsville,Alabama
02/26/21,156,LXJ355,E55P,7000,ZBW,Green,No,Nashua,New Hampshire
02/26/21,218,C6583,H65,2500,MOB,Green,No,Mobile,Alabama
02/26/21,233,SNC1080,SH36,5000,P50,Purple And Blue,No,Phoenix,Arizona
02/26/21,236,SWA4539,B738,5000,P50,Purple And Blue,No,Phoenix,Arizona
02/26/21,240,N2060U,C172,5000,NTD,Green,No,Oxnard,California
02/26/21,249,HEROD46,DC10,4000,SUU,Blue,No,Fairfield,California
02/26/21,312,GUNDY85,C5,5000,SUU,Green,No,Fairfield,California
02/26/21,320,N414DK,C414,5300,L30,Green,No,Las Vegas,Nevada
02/26/21,320,UCA4846,E45X,12000,TYS,Green,No,Knoxville,Tennessee
02/26/21,323,SWA4945,B738,9000,P50,Green,No,Phoenix,Arizona
02/26/21,350,GTI129,B767,9000,ELP,Green,No,El Paso,Texas
02/26/21,436,LBQ791,BE58,4000,CMH,Green,No,Columbus,Ohio
02/26/21,614,FDX992,DC10,2000,OAK,Green,No,Oakland,California
02/26/21,630,DAL2137,B738,8000,SCT,Green,No,San Diego,California
02/26/21,644,EZR33,UH60,500,HCF,Blue,No,Honolulu,Hawaii
02/26/21,1220,UPS2968,B763,2000,HCF,Green,No,Honolulu,Hawaii
02/27/21,25,GTI3729,B763,8500,TPA,Green,No,Tampa,Florida
02/27/21,29,N2549Q,P28A,1200,PNE,Green,No,Philadelphia,Pennsylvania
02/27/21,153,PDT6141,E145,10500,ELM,Green,No,Elmira/Corning,New York
02/27/21,210,SKYT96Q,C172,1700,DAL,Green,No,Dallas ,Texas
02/27/21,230,SHF29,AS350,1000,EMT,Green,No,El Monte,California
02/27/21,230,N64087,C172,2000,OAK,Green,No,Oakland,California
02/27/21,233,TIV70,C25B,10000,Y90,Green,No,Fort Wayne,Indiana
02/27/21,240,RPA4729,E75S,2100,BDL,Green,No,Windsor Locks,Connecticut
02/27/21,330,AAL322,B738,10000,ZMA,Green,No,Melbourne,Florida
02/27/21,406,ARC5,HELO,5100,LBB,Green,No,Lubbock,Texas
02/27/21,439,DAL538,B738,7000,SCT,Green,No,San Diego,California
02/27/21,631,BYA651,E120,11000,ABQ,Blue,No,Albuquerque,New Mexico
02/27/21,631,GTI612,B747,15000,ZMA,Green,No,Melbourne,Florida
02/27/21,700,RCH886,C17,12000,ZBW,Green,No,Nashua,New Hampshire
02/27/21,905,SMKY3,C172,1700,BFI,Green,No,Seattle,Washington
02/27/21,1000,N864AM,H25B,6000,BHM,Blue,No,Birmingham,Alabama
02/28/21,25,LN27AE,COPT,1500,SPI,Green,No,Springfield,Illinois
02/28/21,35,CSJ431,SF34,16000,ZID,Green,No,Indianapolis,Indiana
02/28/21,36,ASA412,B737,12000,PIT,Green,No,Pittsburgh,Pennsylvania
02/28/21,56,FDX2631,B763,1000,LAX,Green,No,Los Angeles,California
02/28/21,124,N950HP,C206,2200,ICT,Green,No,Wichita,Kansas
02/28/21,153,N813BB,SB20,3000,D10,Green,No,Dallas-Fort Worth,Texas
02/28/21,200,N2840G,BE36,7500,N90,Green,No,Westbury,New York
02/28/21,219,G318,UH74,5400,ELP,Green,No,El Paso,Texas
02/28/21,220,EDV4935,CRJ9,15000,ZTL,Green,No,Hampton,Georgia
02/28/21,246,EJA807,C700,6000,P80,Green,No,Portland,Oregon
02/28/21,251,SKW5626,E75L,11000,HSV,Green,No,Huntsville,Alabama
02/28/21,300,SKW4668,CRJ2,12000,D01,Green,No,Denver,Colorado
02/28/21,315,SKW3011,CRJ7,3000,LAX,Green,No,Los Angeles,California
02/28/21,317,ASA654,B737,17000,ZOA,Green,No,Fremont,California
02/28/21,445,QXE2582,E75L,19000,ZOA,Green,No,Fremont,California
02/28/21,453,JBU2886,A321,8000,SCT,Green,No,San Diego,California
02/28/21,2345,N804CC,SR22,7000,ZDC,Green,No,Leesburg,Virginia
03/01/21,30,AAL275,B738,7000,CLT,Green,No,Charlotte,North Carolina
03/01/21,30,EMD28,BE20,10000,CLT,Green,No,Charlotte,North Carolina
03/01/21,32,N22DE,C172,7200,A80,Green,No,Peachtree City,Georgia
